oblast,raion,hromada,level,started_at,finished_at,source,duration_min
Kyiv City,,,oblast,2024-07-02 00:30:00+00:00,2024-07-02 00:56:24+00:00,official,26.4
Kyiv City,,,oblast,2024-07-02 13:29:11+00:00,2024-07-02 14:08:17+00:00,official,39.1
Kyiv City,,,oblast,2024-07-04 01:12:25+00:00,2024-07-04 01:51:04+00:00,official,38.65
Kyiv City,,,oblast,2024-07-04 20:41:00+00:00,2024-07-04 21:07:52+00:00,official,26.866666666666667
Kyiv City,,,oblast,2024-07-04 22:29:54+00:00,2024-07-04 23:18:14+00:00,official,48.333333333333336
Kyiv City,,,oblast,2024-07-06 04:22:14+00:00,2024-07-06 04:46:58+00:00,official,24.733333333333334
Kyiv City,,,oblast,2024-07-07 23:01:13+00:00,2024-07-08 00:50:00+00:00,official,108.78333333333333
Kyiv City,,,oblast,2024-07-08 04:18:07+00:00,2024-07-08 04:41:59+00:00,official,23.866666666666667
Kyiv City,,,oblast,2024-07-08 06:52:11+00:00,2024-07-08 08:34:55+00:00,official,102.73333333333333
Kyiv City,,,oblast,2024-07-08 09:57:36+00:00,2024-07-08 10:13:22+00:00,official,15.766666666666667
Kyiv City,,,oblast,2024-07-08 10:21:44+00:00,2024-07-08 11:06:44+00:00,official,45.0
Kyiv City,,,oblast,2024-07-08 18:08:33+00:00,2024-07-08 18:36:45+00:00,official,28.2
Kyiv City,,,oblast,2024-07-09 14:57:36+00:00,2024-07-09 15:12:51+00:00,official,15.25
Kyiv City,,,oblast,2024-07-10 17:55:12+00:00,2024-07-10 18:25:03+00:00,official,29.85
Kyiv City,,,oblast,2024-07-11 12:29:47+00:00,2024-07-11 12:59:05+00:00,official,29.3
Kyiv City,,,oblast,2024-07-11 14:27:55+00:00,2024-07-11 14:42:11+00:00,official,14.266666666666667
Kyiv City,,,oblast,2024-07-11 17:19:59+00:00,2024-07-11 18:26:50+00:00,official,66.85
Kyiv City,,,oblast,2024-07-11 19:49:52+00:00,2024-07-11 20:16:05+00:00,official,26.216666666666665
Kyiv City,,,oblast,2024-07-12 18:23:59+00:00,2024-07-12 18:43:48+00:00,official,19.816666666666666
Kyiv City,,,oblast,2024-07-13 08:17:04+00:00,2024-07-13 08:56:31+00:00,official,39.45
Kyiv City,,,oblast,2024-07-14 12:03:20+00:00,2024-07-14 12:11:20+00:00,official,8.0
Kyiv City,,,oblast,2024-07-15 05:16:03+00:00,2024-07-15 05:41:15+00:00,official,25.2
Kyiv City,,,oblast,2024-07-15 19:18:34+00:00,2024-07-15 19:31:33+00:00,official,12.983333333333333
Kyiv City,,,oblast,2024-07-15 23:23:33+00:00,2024-07-15 23:55:34+00:00,official,32.016666666666666
Kyiv City,,,oblast,2024-07-16 09:01:24+00:00,2024-07-16 09:51:05+00:00,official,49.68333333333333
Kyiv City,,,oblast,2024-07-17 18:28:04+00:00,2024-07-17 18:54:05+00:00,official,26.016666666666666
Kyiv City,,,oblast,2024-07-17 19:41:16+00:00,2024-07-17 20:06:44+00:00,official,25.466666666666665
Kyiv City,,,oblast,2024-07-17 20:08:58+00:00,2024-07-17 20:28:05+00:00,official,19.116666666666667
Kyiv City,,,oblast,2024-07-19 22:21:07+00:00,2024-07-19 23:11:17+00:00,official,50.166666666666664
Kyiv City,,,oblast,2024-07-20 23:47:00+00:00,2024-07-21 01:28:02+00:00,official,101.03333333333333
Kyiv City,,,oblast,2024-07-22 06:31:22+00:00,2024-07-22 06:53:42+00:00,official,22.333333333333332
Kyiv City,,,oblast,2024-07-22 20:55:10+00:00,2024-07-22 21:21:56+00:00,official,26.766666666666666
Kyiv City,,,oblast,2024-07-24 09:31:41+00:00,2024-07-24 10:10:18+00:00,official,38.61666666666667
Kyiv City,,,oblast,2024-07-24 23:40:17+00:00,2024-07-25 01:21:52+00:00,official,101.58333333333333
Kyiv City,,,oblast,2024-07-25 03:44:00+00:00,2024-07-25 03:48:27+00:00,official,4.45
Kyiv City,,,oblast,2024-07-25 21:09:20+00:00,2024-07-25 21:27:48+00:00,official,18.466666666666665
Kyiv City,,,oblast,2024-07-25 23:27:00+00:00,2024-07-26 00:11:24+00:00,official,44.4
Kyiv City,,,oblast,2024-07-30 17:05:29+00:00,2024-07-30 17:23:25+00:00,official,17.933333333333334
Kyiv City,,,oblast,2024-07-30 19:55:55+00:00,2024-07-31 03:10:21+00:00,official,434.43333333333334
Kyiv City,,,oblast,2024-07-31 03:33:30+00:00,2024-07-31 04:51:47+00:00,official,78.28333333333333
Kyiv City,,,oblast,2024-07-31 09:22:55+00:00,2024-07-31 09:40:55+00:00,official,18.0
Kyiv City,,,oblast,2024-07-31 21:12:50+00:00,2024-07-31 21:33:50+00:00,official,21.0
Kyiv City,,,oblast,2024-08-01 00:24:23+00:00,2024-08-01 00:39:06+00:00,official,14.716666666666667
Kyiv City,,,oblast,2024-08-01 00:41:23+00:00,2024-08-01 01:02:02+00:00,official,20.65
Kyiv City,,,oblast,2024-08-01 18:05:29+00:00,2024-08-01 18:15:37+00:00,official,10.133333333333333
Kyiv City,,,oblast,2024-08-02 07:46:09+00:00,2024-08-02 08:12:46+00:00,official,26.616666666666667
Kyiv City,,,oblast,2024-08-03 00:44:07+00:00,2024-08-03 01:17:39+00:00,official,33.53333333333333
Kyiv City,,,oblast,2024-08-05 15:13:38+00:00,2024-08-05 15:27:32+00:00,official,13.9
Kyiv City,,,oblast,2024-08-05 19:59:01+00:00,2024-08-05 21:33:35+00:00,official,94.56666666666666
Kyiv City,,,oblast,2024-08-06 20:15:36+00:00,2024-08-06 20:23:14+00:00,official,7.633333333333334
Kyiv City,,,oblast,2024-08-07 06:42:50+00:00,2024-08-07 07:11:04+00:00,official,28.233333333333334
Kyiv City,,,oblast,2024-08-08 03:21:52+00:00,2024-08-08 04:02:42+00:00,official,40.833333333333336
Kyiv City,,,oblast,2024-08-09 00:24:54+00:00,2024-08-09 00:35:34+00:00,official,10.666666666666666
Kyiv City,,,oblast,2024-08-10 16:59:22+00:00,2024-08-10 17:17:25+00:00,official,18.05
Kyiv City,,,oblast,2024-08-10 21:27:02+00:00,2024-08-10 23:30:27+00:00,official,123.41666666666667
Kyiv City,,,oblast,2024-08-10 23:58:02+00:00,2024-08-11 02:20:27+00:00,official,142.41666666666666
Kyiv City,,,oblast,2024-08-11 16:23:33+00:00,2024-08-11 16:47:25+00:00,official,23.866666666666667
Kyiv City,,,oblast,2024-08-12 15:27:46+00:00,2024-08-12 15:51:05+00:00,official,23.316666666666666
Kyiv City,,,oblast,2024-08-12 21:59:02+00:00,2024-08-12 22:26:12+00:00,official,27.166666666666668
Kyiv City,,,oblast,2024-08-13 00:09:38+00:00,2024-08-13 00:29:41+00:00,official,20.05
Kyiv City,,,oblast,2024-08-13 01:38:25+00:00,2024-08-13 01:55:57+00:00,official,17.533333333333335
Kyiv City,,,oblast,2024-08-13 04:20:22+00:00,2024-08-13 04:46:33+00:00,official,26.183333333333334
Kyiv City,,,oblast,2024-08-13 21:20:26+00:00,2024-08-13 22:32:13+00:00,official,71.78333333333333
Kyiv City,,,oblast,2024-08-14 16:42:14+00:00,2024-08-14 16:52:14+00:00,official,10.0
Kyiv City,,,oblast,2024-08-14 17:42:10+00:00,2024-08-14 18:07:18+00:00,official,25.133333333333333
Kyiv City,,,oblast,2024-08-14 21:02:03+00:00,2024-08-14 21:24:06+00:00,official,22.05
Kyiv City,,,oblast,2024-08-15 04:01:50+00:00,2024-08-15 04:13:47+00:00,official,11.95
Kyiv City,,,oblast,2024-08-15 10:45:05+00:00,2024-08-15 11:08:14+00:00,official,23.15
Kyiv City,,,oblast,2024-08-15 16:32:32+00:00,2024-08-15 16:46:16+00:00,official,13.733333333333333
Kyiv City,,,oblast,2024-08-15 21:06:59+00:00,2024-08-15 21:51:42+00:00,official,44.71666666666667
Kyiv City,,,oblast,2024-08-16 07:39:33+00:00,2024-08-16 08:09:46+00:00,official,30.216666666666665
Kyiv City,,,oblast,2024-08-16 09:03:51+00:00,2024-08-16 09:10:46+00:00,official,6.916666666666667
Kyiv City,,,oblast,2024-08-16 15:53:58+00:00,2024-08-16 16:21:35+00:00,official,27.616666666666667
Kyiv City,,,oblast,2024-08-16 19:52:10+00:00,2024-08-16 20:01:18+00:00,official,9.133333333333333
Kyiv City,,,oblast,2024-08-17 04:04:34+00:00,2024-08-17 04:25:46+00:00,official,21.2
Kyiv City,,,oblast,2024-08-17 09:59:47+00:00,2024-08-17 10:28:38+00:00,official,28.85
Kyiv City,,,oblast,2024-08-18 01:59:27+00:00,2024-08-18 02:38:12+00:00,official,38.75
Kyiv City,,,oblast,2024-08-18 03:51:05+00:00,2024-08-18 04:42:54+00:00,official,51.81666666666667
Kyiv City,,,oblast,2024-08-18 20:45:05+00:00,2024-08-18 21:00:40+00:00,official,15.583333333333334
Kyiv City,,,oblast,2024-08-18 23:41:47+00:00,2024-08-18 23:56:18+00:00,official,14.516666666666667
Kyiv City,,,oblast,2024-08-19 20:15:55+00:00,2024-08-19 20:44:23+00:00,official,28.466666666666665
Kyiv City,,,oblast,2024-08-20 02:47:15+00:00,2024-08-20 03:13:25+00:00,official,26.166666666666668
Kyiv City,,,oblast,2024-08-20 20:05:17+00:00,2024-08-20 20:13:34+00:00,official,8.283333333333333
Kyiv City,,,oblast,2024-08-21 01:15:58+00:00,2024-08-21 01:30:44+00:00,official,14.766666666666667
Kyiv City,,,oblast,2024-08-21 02:10:53+00:00,2024-08-21 02:18:41+00:00,official,7.8
Kyiv City,,,oblast,2024-08-21 03:48:22+00:00,2024-08-21 04:14:37+00:00,official,26.25
Kyiv City,,,oblast,2024-08-21 06:45:14+00:00,2024-08-21 07:23:22+00:00,official,38.13333333333333
Kyiv City,,,oblast,2024-08-22 21:39:24+00:00,2024-08-22 22:19:02+00:00,official,39.63333333333333
Kyiv City,,,oblast,2024-08-24 14:49:08+00:00,2024-08-24 15:09:03+00:00,official,19.916666666666668
Kyiv City,,,oblast,2024-08-24 18:11:59+00:00,2024-08-24 18:28:37+00:00,official,16.633333333333333
Kyiv City,,,oblast,2024-08-26 00:08:33+00:00,2024-08-26 00:32:53+00:00,official,24.333333333333332
Kyiv City,,,oblast,2024-08-26 02:57:23+00:00,2024-08-26 10:43:23+00:00,official,466.0
Kyiv City,,,oblast,2024-08-26 11:20:25+00:00,2024-08-26 11:42:20+00:00,official,21.916666666666668
Kyiv City,,,oblast,2024-08-26 21:06:27+00:00,2024-08-26 21:47:10+00:00,official,40.71666666666667
Kyiv City,,,oblast,2024-08-26 22:07:05+00:00,2024-08-26 23:33:30+00:00,official,86.41666666666667
Kyiv City,,,oblast,2024-08-27 00:16:15+00:00,2024-08-27 02:59:40+00:00,official,163.41666666666666
Kyiv City,,,oblast,2024-08-27 03:44:19+00:00,2024-08-27 04:11:22+00:00,official,27.05
Kyiv City,,,oblast,2024-08-28 18:24:18+00:00,2024-08-28 18:42:46+00:00,official,18.466666666666665
Kyiv City,,,oblast,2024-08-28 22:59:44+00:00,2024-08-29 04:21:05+00:00,official,321.35
Kyiv City,,,oblast,2024-08-29 04:57:41+00:00,2024-08-29 05:26:16+00:00,official,28.583333333333332
Kyiv City,,,oblast,2024-08-30 21:14:04+00:00,2024-08-30 21:42:14+00:00,official,28.166666666666668
Kyiv City,,,oblast,2024-08-30 21:45:24+00:00,2024-08-30 22:26:48+00:00,official,41.4
Kyiv City,,,oblast,2024-08-30 23:37:04+00:00,2024-08-31 01:23:18+00:00,official,106.23333333333333
Kyiv City,,,oblast,2024-08-31 04:31:46+00:00,2024-08-31 05:13:06+00:00,official,41.333333333333336
Kyiv City,,,oblast,2024-09-02 01:40:04+00:00,2024-09-02 03:27:54+00:00,official,107.83333333333333
Kyiv City,,,oblast,2024-09-02 22:10:46+00:00,2024-09-02 22:26:50+00:00,official,16.066666666666666
Kyiv City,,,oblast,2024-09-03 00:50:49+00:00,2024-09-03 01:22:17+00:00,official,31.466666666666665
Kyiv City,,,oblast,2024-09-03 23:41:54+00:00,2024-09-04 04:05:18+00:00,official,263.4
Kyiv City,,,oblast,2024-09-04 20:29:24+00:00,2024-09-05 05:38:06+00:00,official,548.7
Kyiv City,,,oblast,2024-09-05 09:15:24+00:00,2024-09-05 09:46:28+00:00,official,31.066666666666666
Kyiv City,,,oblast,2024-09-05 20:11:38+00:00,2024-09-05 20:31:38+00:00,official,20.0
Kyiv City,,,oblast,2024-09-05 20:37:21+00:00,2024-09-05 20:45:13+00:00,official,7.866666666666666
Kyiv City,,,oblast,2024-09-07 00:03:21+00:00,2024-09-07 00:21:27+00:00,official,18.1
Kyiv City,,,oblast,2024-09-08 21:33:25+00:00,2024-09-08 22:38:43+00:00,official,65.3
Kyiv City,,,oblast,2024-09-09 13:35:50+00:00,2024-09-09 13:44:36+00:00,official,8.766666666666667
Kyiv City,,,oblast,2024-09-10 01:03:10+00:00,2024-09-10 03:00:26+00:00,official,117.26666666666667
Kyiv City,,,oblast,2024-09-11 15:14:02+00:00,2024-09-11 15:50:11+00:00,official,36.15
Kyiv City,,,oblast,2024-09-11 17:12:35+00:00,2024-09-11 17:47:38+00:00,official,35.05
Kyiv City,,,oblast,2024-09-11 20:02:07+00:00,2024-09-11 20:19:21+00:00,official,17.233333333333334
Kyiv City,,,oblast,2024-09-11 23:30:46+00:00,2024-09-12 00:55:35+00:00,official,84.81666666666666
Kyiv City,,,oblast,2024-09-12 01:48:11+00:00,2024-09-12 01:54:38+00:00,official,6.45
Kyiv City,,,oblast,2024-09-13 18:57:49+00:00,2024-09-13 19:01:16+00:00,official,3.45
Kyiv City,,,oblast,2024-09-13 22:38:05+00:00,2024-09-14 00:45:43+00:00,official,127.63333333333334
Kyiv City,,,oblast,2024-09-15 18:54:19+00:00,2024-09-15 19:20:10+00:00,official,25.85
Kyiv City,,,oblast,2024-09-15 22:44:21+00:00,2024-09-16 02:10:45+00:00,official,206.4
Kyiv City,,,oblast,2024-09-16 21:32:13+00:00,2024-09-16 22:23:23+00:00,official,51.166666666666664
Kyiv City,,,oblast,2024-09-17 23:54:04+00:00,2024-09-18 00:27:36+00:00,official,33.53333333333333
Kyiv City,,,oblast,2024-09-20 18:18:04+00:00,2024-09-20 18:52:26+00:00,official,34.36666666666667
Kyiv City,,,oblast,2024-09-21 20:52:00+00:00,2024-09-21 21:25:48+00:00,official,33.8
Kyiv City,,,oblast,2024-09-22 18:58:24+00:00,2024-09-22 19:26:02+00:00,official,27.633333333333333
Kyiv City,,,oblast,2024-09-23 19:47:48+00:00,2024-09-23 19:56:23+00:00,official,8.583333333333334
Kyiv City,,,oblast,2024-09-24 11:29:28+00:00,2024-09-24 11:45:06+00:00,official,15.633333333333333
Kyiv City,,,oblast,2024-09-25 22:40:21+00:00,2024-09-26 04:18:17+00:00,official,337.93333333333334
Kyiv City,,,oblast,2024-09-26 06:59:38+00:00,2024-09-26 07:34:05+00:00,official,34.45
Kyiv City,,,oblast,2024-09-26 07:48:50+00:00,2024-09-26 08:16:50+00:00,official,28.0
Kyiv City,,,oblast,2024-09-26 08:36:53+00:00,2024-09-26 09:10:52+00:00,official,33.983333333333334
Kyiv City,,,oblast,2024-09-27 06:12:37+00:00,2024-09-27 06:46:15+00:00,official,33.63333333333333
Kyiv City,,,oblast,2024-09-27 13:55:50+00:00,2024-09-27 14:35:48+00:00,official,39.96666666666667
Kyiv City,,,oblast,2024-09-27 23:19:29+00:00,2024-09-27 23:40:05+00:00,official,20.6
Kyiv City,,,oblast,2024-09-28 00:35:07+00:00,2024-09-28 03:02:33+00:00,official,147.43333333333334
Kyiv City,,,oblast,2024-09-29 22:06:01+00:00,2024-09-30 03:09:21+00:00,official,303.3333333333333
Kyiv City,,,oblast,2024-09-30 05:47:48+00:00,2024-09-30 06:06:55+00:00,official,19.116666666666667
Kyiv City,,,oblast,2024-09-30 19:15:34+00:00,2024-09-30 19:43:40+00:00,official,28.1
Kyiv City,,,oblast,2024-10-01 10:14:23+00:00,2024-10-01 10:31:04+00:00,official,16.683333333333334
Kyiv City,,,oblast,2024-10-02 18:51:34+00:00,2024-10-02 19:19:24+00:00,official,27.833333333333332
Kyiv City,,,oblast,2024-10-02 20:14:57+00:00,2024-10-03 01:49:47+00:00,official,334.8333333333333
Kyiv City,,,oblast,2024-10-03 08:26:47+00:00,2024-10-03 08:46:19+00:00,official,19.533333333333335
Kyiv City,,,oblast,2024-10-03 10:38:22+00:00,2024-10-03 10:47:20+00:00,official,8.966666666666667
Kyiv City,,,oblast,2024-10-03 20:31:06+00:00,2024-10-03 21:15:23+00:00,official,44.28333333333333
Kyiv City,,,oblast,2024-10-04 06:22:30+00:00,2024-10-04 06:52:51+00:00,official,30.35
Kyiv City,,,oblast,2024-10-05 19:18:50+00:00,2024-10-05 21:12:35+00:00,official,113.75
Kyiv City,,,oblast,2024-10-05 22:24:59+00:00,2024-10-06 01:17:59+00:00,official,173.0
Kyiv City,,,oblast,2024-10-06 02:42:20+00:00,2024-10-06 03:05:12+00:00,official,22.866666666666667
Kyiv City,,,oblast,2024-10-06 06:12:03+00:00,2024-10-06 06:41:47+00:00,official,29.733333333333334
Kyiv City,,,oblast,2024-10-06 19:03:14+00:00,2024-10-06 19:12:02+00:00,official,8.8
Kyiv City,,,oblast,2024-10-06 20:10:38+00:00,2024-10-06 21:17:01+00:00,official,66.38333333333334
Kyiv City,,,oblast,2024-10-06 23:21:22+00:00,2024-10-06 23:58:31+00:00,official,37.15
Kyiv City,,,oblast,2024-10-07 00:30:13+00:00,2024-10-07 01:03:20+00:00,official,33.11666666666667
Kyiv City,,,oblast,2024-10-07 05:26:37+00:00,2024-10-07 06:01:35+00:00,official,34.96666666666667
Kyiv City,,,oblast,2024-10-08 05:09:08+00:00,2024-10-08 05:38:17+00:00,official,29.15
Kyiv City,,,oblast,2024-10-10 09:07:13+00:00,2024-10-10 09:33:13+00:00,official,26.0
Kyiv City,,,oblast,2024-10-11 00:16:09+00:00,2024-10-11 03:24:56+00:00,official,188.78333333333333
Kyiv City,,,oblast,2024-10-11 20:19:09+00:00,2024-10-11 20:57:01+00:00,official,37.86666666666667
Kyiv City,,,oblast,2024-10-13 01:56:07+00:00,2024-10-13 02:05:59+00:00,official,9.866666666666667
Kyiv City,,,oblast,2024-10-15 07:57:38+00:00,2024-10-15 08:28:58+00:00,official,31.333333333333332
Kyiv City,,,oblast,2024-10-15 19:36:26+00:00,2024-10-15 21:52:04+00:00,official,135.63333333333333
Kyiv City,,,oblast,2024-10-16 17:02:16+00:00,2024-10-16 18:48:59+00:00,official,106.71666666666667
Kyiv City,,,oblast,2024-10-16 19:01:23+00:00,2024-10-16 19:26:52+00:00,official,25.483333333333334
Kyiv City,,,oblast,2024-10-16 22:53:37+00:00,2024-10-16 23:28:47+00:00,official,35.166666666666664
Kyiv City,,,oblast,2024-10-17 00:30:20+00:00,2024-10-17 01:11:07+00:00,official,40.78333333333333
Kyiv City,,,oblast,2024-10-17 19:33:33+00:00,2024-10-18 00:08:33+00:00,official,275.0
Kyiv City,,,oblast,2024-10-18 23:41:17+00:00,2024-10-19 03:06:19+00:00,official,205.03333333333333
Kyiv City,,,oblast,2024-10-19 03:50:04+00:00,2024-10-19 05:54:37+00:00,official,124.55
Kyiv City,,,oblast,2024-10-19 20:37:37+00:00,2024-10-19 22:25:31+00:00,official,107.9
Kyiv City,,,oblast,2024-10-19 23:11:20+00:00,2024-10-20 00:14:33+00:00,official,63.21666666666667
Kyiv City,,,oblast,2024-10-20 21:07:37+00:00,2024-10-21 02:13:22+00:00,official,305.75
Kyiv City,,,oblast,2024-10-21 09:17:03+00:00,2024-10-21 09:49:39+00:00,official,32.6
Kyiv City,,,oblast,2024-10-23 18:51:32+00:00,2024-10-23 21:42:25+00:00,official,170.88333333333333
Kyiv City,,,oblast,2024-10-23 22:43:15+00:00,2024-10-24 00:37:23+00:00,official,114.13333333333334
Kyiv City,,,oblast,2024-10-24 02:38:43+00:00,2024-10-24 03:38:06+00:00,official,59.38333333333333
Kyiv City,,,oblast,2024-10-24 20:55:52+00:00,2024-10-24 22:26:51+00:00,official,90.98333333333333
Kyiv City,,,oblast,2024-10-25 00:10:41+00:00,2024-10-25 02:31:52+00:00,official,141.18333333333334
Kyiv City,,,oblast,2024-10-25 08:28:47+00:00,2024-10-25 08:54:56+00:00,official,26.15
Kyiv City,,,oblast,2024-10-25 17:55:48+00:00,2024-10-25 18:57:07+00:00,official,61.31666666666667
Kyiv City,,,oblast,2024-10-25 21:10:23+00:00,2024-10-25 22:16:06+00:00,official,65.71666666666667
Kyiv City,,,oblast,2024-10-26 00:29:41+00:00,2024-10-26 05:59:32+00:00,official,329.85
Kyiv City,,,oblast,2024-10-26 07:54:12+00:00,2024-10-26 08:11:20+00:00,official,17.133333333333333
Kyiv City,,,oblast,2024-10-26 20:00:27+00:00,2024-10-26 23:20:45+00:00,official,200.3
Kyiv City,,,oblast,2024-10-27 19:24:10+00:00,2024-10-27 19:45:06+00:00,official,20.933333333333334
Kyiv City,,,oblast,2024-10-27 20:24:00+00:00,2024-10-27 21:32:50+00:00,official,68.83333333333333
Kyiv City,,,oblast,2024-10-28 23:57:11+00:00,2024-10-29 01:41:56+00:00,official,104.75
Kyiv City,,,oblast,2024-10-29 02:20:26+00:00,2024-10-29 04:51:25+00:00,official,150.98333333333332
Kyiv City,,,oblast,2024-10-29 19:35:03+00:00,2024-10-29 20:01:58+00:00,official,26.916666666666668
Kyiv City,,,oblast,2024-10-30 01:26:59+00:00,2024-10-30 03:36:27+00:00,official,129.46666666666667
Kyiv City,,,oblast,2024-10-31 00:02:44+00:00,2024-10-31 02:19:47+00:00,official,137.05
Kyiv City,,,oblast,2024-10-31 03:33:18+00:00,2024-10-31 03:46:57+00:00,official,13.65
Kyiv City,,,oblast,2024-10-31 18:16:29+00:00,2024-10-31 19:25:50+00:00,official,69.35
Kyiv City,,,oblast,2024-11-01 00:20:25+00:00,2024-11-01 02:42:57+00:00,official,142.53333333333333
Kyiv City,,,oblast,2024-11-02 02:54:17+00:00,2024-11-02 08:04:55+00:00,official,310.6333333333333
Kyiv City,,,oblast,2024-11-02 08:30:39+00:00,2024-11-02 08:55:28+00:00,official,24.816666666666666
Kyiv City,,,oblast,2024-11-02 09:49:35+00:00,2024-11-02 10:46:34+00:00,official,56.983333333333334
Kyiv City,,,oblast,2024-11-02 11:02:55+00:00,2024-11-02 11:15:27+00:00,official,12.533333333333333
Kyiv City,,,oblast,2024-11-02 17:58:29+00:00,2024-11-02 21:08:16+00:00,official,189.78333333333333
Kyiv City,,,oblast,2024-11-02 22:18:57+00:00,2024-11-03 00:16:56+00:00,official,117.98333333333333
Kyiv City,,,oblast,2024-11-03 01:10:06+00:00,2024-11-03 04:37:29+00:00,official,207.38333333333333
Kyiv City,,,oblast,2024-11-03 21:21:10+00:00,2024-11-03 21:55:16+00:00,official,34.1
Kyiv City,,,oblast,2024-11-03 23:52:04+00:00,2024-11-04 00:31:58+00:00,official,39.9
Kyiv City,,,oblast,2024-11-04 20:59:33+00:00,2024-11-05 00:39:19+00:00,official,219.76666666666668
Kyiv City,,,oblast,2024-11-05 03:56:51+00:00,2024-11-05 05:15:44+00:00,official,78.88333333333334
Kyiv City,,,oblast,2024-11-05 05:57:29+00:00,2024-11-05 06:12:42+00:00,official,15.216666666666667
Kyiv City,,,oblast,2024-11-06 00:56:10+00:00,2024-11-06 01:11:23+00:00,official,15.216666666666667
Kyiv City,,,oblast,2024-11-06 12:09:33+00:00,2024-11-06 12:32:19+00:00,official,22.766666666666666
Kyiv City,,,oblast,2024-11-06 15:44:16+00:00,2024-11-06 15:55:16+00:00,official,11.0
Kyiv City,,,oblast,2024-11-06 22:13:44+00:00,2024-11-07 06:13:53+00:00,official,480.15
Kyiv City,,,oblast,2024-11-07 07:17:43+00:00,2024-11-07 07:42:59+00:00,official,25.266666666666666
Kyiv City,,,oblast,2024-11-07 19:38:00+00:00,2024-11-08 05:34:52+00:00,official,596.8666666666667
Kyiv City,,,oblast,2024-11-08 23:10:28+00:00,2024-11-09 00:08:48+00:00,official,58.333333333333336
Kyiv City,,,oblast,2024-11-09 15:01:06+00:00,2024-11-09 15:29:10+00:00,official,28.066666666666666
Kyiv City,,,oblast,2024-11-09 20:07:26+00:00,2024-11-10 00:12:21+00:00,official,244.91666666666666
Kyiv City,,,oblast,2024-11-10 01:57:30+00:00,2024-11-10 02:33:20+00:00,official,35.833333333333336
Kyiv City,,,oblast,2024-11-10 22:24:11+00:00,2024-11-11 02:49:03+00:00,official,264.8666666666667
Kyiv City,,,oblast,2024-11-11 04:52:14+00:00,2024-11-11 06:56:56+00:00,official,124.7
Kyiv City,,,oblast,2024-11-11 12:30:30+00:00,2024-11-11 12:57:18+00:00,official,26.8
Kyiv City,,,oblast,2024-11-11 19:26:39+00:00,2024-11-11 20:06:07+00:00,official,39.46666666666667
Kyiv City,,,oblast,2024-11-11 23:18:04+00:00,2024-11-12 04:32:23+00:00,official,314.31666666666666
Kyiv City,,,oblast,2024-11-12 05:09:24+00:00,2024-11-12 05:27:50+00:00,official,18.433333333333334
Kyiv City,,,oblast,2024-11-12 15:29:01+00:00,2024-11-12 16:56:06+00:00,official,87.08333333333333
Kyiv City,,,oblast,2024-11-13 04:36:38+00:00,2024-11-13 06:53:05+00:00,official,136.45
Kyiv City,,,oblast,2024-11-13 07:10:48+00:00,2024-11-13 08:07:32+00:00,official,56.733333333333334
Kyiv City,,,oblast,2024-11-15 23:19:37+00:00,2024-11-16 02:05:51+00:00,official,166.23333333333332
Kyiv City,,,oblast,2024-11-16 14:45:00+00:00,2024-11-16 15:31:53+00:00,official,46.88333333333333
Kyiv City,,,oblast,2024-11-16 16:41:44+00:00,2024-11-16 17:15:26+00:00,official,33.7
Kyiv City,,,oblast,2024-11-17 01:05:41+00:00,2024-11-17 01:56:15+00:00,official,50.56666666666667
Kyiv City,,,oblast,2024-11-17 03:38:37+00:00,2024-11-17 07:27:03+00:00,official,228.43333333333334
Kyiv City,,,oblast,2024-11-18 15:36:49+00:00,2024-11-18 15:59:40+00:00,official,22.85
Kyiv City,,,oblast,2024-11-18 22:30:49+00:00,2024-11-18 23:26:38+00:00,official,55.81666666666667
Kyiv City,,,oblast,2024-11-19 00:20:52+00:00,2024-11-19 01:33:57+00:00,official,73.08333333333333
Kyiv City,,,oblast,2024-11-19 21:29:26+00:00,2024-11-19 22:28:51+00:00,official,59.416666666666664
Kyiv City,,,oblast,2024-11-20 01:05:30+00:00,2024-11-20 01:50:56+00:00,official,45.43333333333333
Kyiv City,,,oblast,2024-11-20 03:37:11+00:00,2024-11-20 06:07:26+00:00,official,150.25
Kyiv City,,,oblast,2024-11-20 11:49:31+00:00,2024-11-20 12:21:40+00:00,official,32.15
Kyiv City,,,oblast,2024-11-21 03:04:05+00:00,2024-11-21 05:38:50+00:00,official,154.75
Kyiv City,,,oblast,2024-11-21 13:06:43+00:00,2024-11-21 13:47:35+00:00,official,40.86666666666667
Kyiv City,,,oblast,2024-11-22 08:05:36+00:00,2024-11-22 08:46:47+00:00,official,41.18333333333333
Kyiv City,,,oblast,2024-11-24 01:25:34+00:00,2024-11-24 04:27:55+00:00,official,182.35
Kyiv City,,,oblast,2024-11-24 13:22:35+00:00,2024-11-24 13:54:35+00:00,official,32.0
Kyiv City,,,oblast,2024-11-24 14:20:01+00:00,2024-11-24 14:38:30+00:00,official,18.483333333333334
Kyiv City,,,oblast,2024-11-24 20:19:52+00:00,2024-11-25 00:17:36+00:00,official,237.73333333333332
Kyiv City,,,oblast,2024-11-25 18:11:27+00:00,2024-11-25 18:32:59+00:00,official,21.533333333333335
Kyiv City,,,oblast,2024-11-25 19:46:09+00:00,2024-11-26 01:11:26+00:00,official,325.28333333333336
